Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
1221,2809,75,16,443,146,457,238,207,95,2227,87.05,150.43,134.29,32.05,Type_24,Area_1,Type_5
978,2952,55,4,30,0,4692,222,231,145,2322,33.09,267.19,444.91,57.96,Type_23,Area_1,Type_5
13615,2806,200,25,242,123,1140,202,252,172,1771,59.36,255.48,367.23,32.94,Type_4,Area_3,Type_5
10059,2822,86,14,180,55,1725,240,216,103,1702,61.61,290.6,375.63,40.42,Type_33,Area_3,Type_5
12089,2898,207,7,120,12,1910,216,246,167,1598,66.73,327.2,875.24,34.92,Type_23,Area_3,Type_5
13776,2845,349,10,582,82,2032,202,224,160,924,86.26,314.68,330.69,39.62,Type_11,Area_3,Type_5
12112,2814,120,10,212,27,636,238,232,124,192,73.37,279.82,566.75,55.4,Type_29,Area_1,Type_5
8263,2966,107,21,417,225,1917,250,211,79,666,75.5,426.48,822.28,7.73,Type_13,Area_3,Type_5
385,2773,151,18,350,119,1680,240,237,119,983,74.1,348.84,669.54,16.36,Type_30,Area_1,Type_5
6744,2756,208,20,170,57,836,202,254,180,2022,81.71,427.94,720.61,36.64,Type_4,Area_3,Type_5
8353,2899,172,14,534,54,2560,228,246,146,1894,81.15,413.24,261.7,25.29,Type_26,Area_3,Type_5
5046,2819,117,16,127,23,2241,246,223,101,1276,66.15,231.68,842.15,49.97,Type_13,Area_3,Type_5
58,2486,68,5,180,-4,870,225,230,139,5262,41.76,236.86,998.66,38.6,Type_18,Area_1,Type_5
1305,2773,74,36,150,92,153,236,149,13,1495,72.54,306.42,495.47,45.9,Type_29,Area_1,Type_5
6836,2791,203,25,216,109,1221,198,252,176,1702,39.39,201.34,706.71,43.42,Type_4,Area_3,Type_5
1617,2787,92,34,182,85,240,249,168,18,2613,89.65,300.13,549.57,33.68,Type_30,Area_1,Type_5
8232,2882,72,29,270,157,1981,238,170,42,541,57.11,318.21,661.07,7.71,Type_13,Area_3,Type_5
1348,2815,55,18,120,-14,297,229,199,97,1465,52.26,200.79,1051.24,5.53,Type_29,Area_1,Type_5
14124,2898,121,39,228,153,2122,251,176,13,618,51.37,328.17,196.46,39.61,Type_13,Area_3,Type_5
8250,2965,26,22,450,224,1874,204,188,112,700,77.87,333.59,1153.13,5.89,Type_13,Area_3,Type_5
2641,2743,230,13,108,11,1911,200,251,187,865,47.88,342.22,269.52,46.2,Type_31,Area_3,Type_5
9947,2812,66,17,120,60,1437,234,203,95,1277,49.85,266.58,736.83,8.03,Type_33,Area_3,Type_5
11742,2735,61,12,234,62,242,230,215,117,2069,56.28,327.75,996.27,32.56,Type_29,Area_1,Type_5
657,2780,13,8,124,4,1959,212,223,148,2652,47.03,425.05,968.02,48.45,Type_23,Area_1,Type_5
931,2942,350,9,242,33,5032,203,224,160,1838,38.36,377.28,408.71,11.65,Type_29,Area_1,Type_5
2374,2846,270,15,67,15,1898,178,244,204,1368,55.8,166.32,225.13,5.71,Type_23,Area_3,Type_5
3888,2829,98,13,295,73,1842,241,221,107,882,68.12,354.69,236.33,46.21,Type_13,Area_3,Type_5
61,2490,75,5,134,17,810,227,230,137,5218,53.32,185.3,1011.3,8.19,Type_18,Area_1,Type_5
638,2684,347,6,0,0,2630,208,230,160,2215,44.55,230.04,369.64,11.93,Type_16,Area_1,Type_5
11800,2749,60,29,134,63,150,228,166,51,1282,53.7,378.18,256.16,30.58,Type_29,Area_1,Type_5
12226,2731,145,30,201,83,484,245,219,80,384,59.13,366.45,616.39,24.73,Type_30,Area_1,Type_5
27,2489,163,10,30,-4,849,230,243,145,5486,41.98,363.04,349.36,55.47,Type_18,Area_1,Type_5
1616,2827,94,34,201,67,295,250,167,17,2616,70.17,425.1,191.42,25.9,Type_30,Area_1,Type_5
1177,2748,61,15,360,74,390,231,208,106,2331,76.79,220.87,586.36,55.54,Type_29,Area_1,Type_5
12264,2781,153,20,277,75,600,240,236,117,532,35.99,221.07,1057.03,21.04,Type_30,Area_1,Type_5
629,2686,142,10,0,0,2592,235,238,132,2293,32.2,178.7,470.44,54.7,Type_30,Area_1,Type_5
4213,2798,112,18,134,34,2018,248,219,93,997,62.66,327.32,709.29,53.38,Type_13,Area_3,Type_5
14181,2813,253,10,618,56,2046,198,247,187,1860,35.65,263.57,305.83,61.86,Type_17,Area_3,Type_5
38,2511,92,7,182,18,722,231,229,131,5494,35.86,330.14,1018.36,29.32,Type_18,Area_1,Type_5
405,2723,127,16,190,69,1560,245,228,108,845,49.2,310.49,807.7,27.3,Type_30,Area_1,Type_5
5,2595,45,2,153,-1,391,220,234,150,6172,39.36,207.39,1137.03,59.2,Type_29,Area_1,Type_5
7376,2869,321,15,655,103,2155,181,224,183,834,34.72,363.16,814.14,25.73,Type_11,Area_3,Type_5
8440,2873,184,10,446,31,2442,223,247,157,1987,54.84,261.96,674.75,63.94,Type_26,Area_3,Type_5
11758,2760,60,25,258,81,277,231,180,68,1867,80.35,330.71,656.33,52.4,Type_29,Area_1,Type_5
12962,2780,94,6,42,0,2264,230,231,134,1416,31.66,340.77,541.35,45.91,Type_13,Area_3,Type_5
7462,2775,26,13,306,62,2665,213,211,132,218,52.04,380.64,669.61,51.39,Type_31,Area_3,Type_5
1463,2820,60,25,95,-9,283,230,181,0,1560,36.4,349.99,314.58,52.16,Type_30,Area_1,Type_5
8378,2899,162,12,443,55,2512,232,243,141,1996,43.61,310.2,156.02,53.36,Type_26,Area_3,Type_5
6905,2728,75,7,0,0,1113,229,226,130,700,45.75,238.86,666.78,28.85,Type_11,Area_3,Type_5
8343,2807,103,33,134,74,2197,253,178,25,424,40.79,162.58,954.47,10.92,Type_13,Area_3,Type_5
9920,2796,49,14,90,45,1423,225,209,115,1194,56.04,401.39,654.82,26.2,Type_23,Area_3,Type_5
12157,2887,231,9,30,3,2083,205,249,180,1421,30.82,244.9,398.51,60.3,Type_23,Area_3,Type_5
1208,2758,61,24,295,92,313,231,182,69,2162,56.75,151.95,1078.38,18.65,Type_29,Area_1,Type_5
6316,2954,155,17,450,116,713,238,239,126,2096,86.0,230.27,1166.24,59.32,Type_33,Area_3,Type_5
11752,2776,53,29,323,105,335,221,163,56,2014,81.48,209.4,774.16,59.0,Type_29,Area_1,Type_5
13467,2716,29,6,335,17,30,218,226,144,711,61.79,344.14,96.53,20.16,Type_17,Area_3,Type_5
7523,2782,98,22,190,107,1343,249,202,70,895,63.62,213.35,1031.46,35.13,Type_13,Area_3,Type_5
14074,2934,51,28,360,209,1926,221,169,66,618,85.88,390.43,522.67,40.96,Type_13,Area_3,Type_5
12036,2676,103,29,90,43,90,253,189,43,830,62.61,389.64,237.66,33.88,Type_30,Area_1,Type_5
8881,2746,23,7,0,0,1052,216,225,145,2202,65.11,355.66,436.78,36.34,Type_17,Area_3,Type_5
11772,2764,65,34,150,81,175,229,150,25,1550,36.62,422.89,1014.73,32.83,Type_29,Area_1,Type_5
13713,2750,20,15,180,15,1633,208,206,132,1218,77.12,199.74,592.8,23.56,Type_10,Area_3,Type_5
5465,2883,132,14,192,41,2200,242,232,117,785,46.01,285.65,128.35,58.32,Type_32,Area_3,Type_5
730,2738,270,12,30,7,1506,188,244,195,2461,39.82,283.25,306.62,31.75,Type_29,Area_1,Type_5
8108,2869,166,9,330,147,1825,228,243,148,700,59.69,162.62,556.96,50.15,Type_32,Area_3,Type_5
6586,2938,153,19,551,106,618,240,237,119,1448,54.62,375.68,822.66,47.99,Type_4,Area_3,Type_5
14707,2829,59,18,90,35,2164,231,198,93,2200,62.62,308.03,397.87,25.07,Type_33,Area_3,Type_5
11649,2949,86,12,120,25,4608,237,221,113,2106,30.99,319.27,249.83,16.56,Type_23,Area_1,Type_5
2494,2744,281,13,60,9,1729,183,241,197,1020,53.19,260.67,930.97,24.74,Type_33,Area_3,Type_5
13686,2632,344,3,240,-7,960,213,234,159,742,40.76,268.65,718.71,41.91,Type_17,Area_3,Type_5
2796,2785,147,20,301,-37,631,242,234,112,495,65.61,213.29,898.29,24.61,Type_30,Area_1,Type_5
969,2952,27,5,67,0,4607,218,228,147,2315,63.98,343.65,294.21,42.88,Type_23,Area_1,Type_5
6832,2794,62,6,0,0,973,225,228,138,2529,35.34,407.03,890.35,26.36,Type_11,Area_3,Type_5
1536,2679,71,24,85,33,90,238,185,63,1972,37.31,303.43,839.26,43.64,Type_30,Area_1,Type_5
3685,2865,274,6,300,100,2077,203,242,177,792,70.64,226.0,635.48,64.58,Type_31,Area_3,Type_5
12160,2856,114,24,134,29,1015,253,208,69,242,39.24,174.17,342.1,62.82,Type_29,Area_1,Type_5
1464,2740,54,29,0,0,134,222,165,57,1456,69.47,395.36,203.94,19.86,Type_30,Area_1,Type_5
1965,2704,63,23,85,47,95,233,186,73,999,64.31,320.58,335.78,56.41,Type_30,Area_1,Type_5
8296,2921,171,10,592,73,2644,227,245,149,1847,80.49,360.71,1125.95,42.46,Type_26,Area_3,Type_5
10629,2620,202,15,190,20,3019,211,252,172,1994,42.5,441.95,327.78,42.63,Type_11,Area_3,Type_5
930,2941,16,8,216,27,5002,214,224,147,1852,45.47,379.33,902.19,9.64,Type_29,Area_1,Type_5
12837,2887,87,10,256,-3,1920,235,224,119,1429,85.13,324.12,1126.22,43.77,Type_32,Area_3,Type_5
7984,2575,104,2,339,26,1368,222,236,150,1529,43.18,195.93,874.42,29.77,Type_2,Area_3,Type_5
1209,2747,62,21,268,79,285,233,193,83,2136,46.42,362.05,610.28,6.24,Type_29,Area_1,Type_5
13795,2868,12,10,696,94,2139,210,220,146,886,82.59,265.21,185.93,60.35,Type_11,Area_3,Type_5
596,2796,131,9,0,0,2794,235,235,132,2323,58.44,414.68,462.31,13.0,Type_29,Area_1,Type_5
10067,2830,88,13,210,63,1722,239,218,107,1727,70.87,352.76,591.47,49.22,Type_33,Area_3,Type_5
7607,2883,329,12,395,211,1148,190,225,174,700,41.27,253.88,694.92,32.77,Type_32,Area_3,Type_5
7743,2901,92,23,361,229,1248,249,197,64,850,74.16,247.91,541.4,50.27,Type_32,Area_3,Type_5
7347,2706,76,9,30,-3,2393,231,224,126,513,57.3,380.61,630.2,13.18,Type_31,Area_3,Type_5
2353,2703,247,10,90,8,1452,198,248,188,1130,66.75,292.51,1156.68,30.84,Type_23,Area_3,Type_5
2469,2798,274,19,60,26,1873,167,242,212,1148,58.53,258.72,318.38,43.89,Type_23,Area_3,Type_5
7968,2571,319,4,277,18,1434,208,235,166,1579,31.97,273.61,622.51,16.34,Type_2,Area_3,Type_5
2876,2742,158,21,216,36,514,238,238,120,607,58.58,336.56,389.1,56.0,Type_30,Area_1,Type_5
7106,2617,173,12,0,0,1249,227,246,149,845,34.02,380.67,755.68,15.84,Type_2,Area_3,Type_5
3316,2929,167,21,212,37,350,232,242,131,890,69.7,152.92,453.19,16.18,Type_13,Area_3,Type_5
8297,2798,155,15,592,164,2764,237,240,129,1931,67.06,406.2,339.54,31.29,Type_10,Area_3,Type_5
1535,2731,75,27,175,45,201,240,178,50,2003,54.81,411.41,1140.78,30.06,Type_30,Area_1,Type_5
4571,2902,7,8,170,11,1892,211,225,151,1480,60.0,169.1,592.06,12.96,Type_32,Area_3,Type_5
3188,2771,96,29,108,32,942,251,185,41,1370,51.23,368.21,626.9,23.3,Type_13,Area_3,Type_5
6464,2750,22,10,591,51,150,214,218,140,819,46.08,318.77,364.7,42.61,Type_11,Area_3,Type_5
1233,2806,40,22,400,129,408,216,185,95,2108,42.79,152.85,643.17,46.99,Type_29,Area_1,Type_5
2416,2715,288,10,0,0,1579,193,239,186,1063,87.84,418.62,1188.55,52.43,Type_23,Area_3,Type_5
3223,2958,156,24,216,45,339,239,234,110,808,35.01,393.04,1067.0,12.65,Type_13,Area_3,Type_5
8368,2901,91,39,258,157,2081,245,149,0,607,77.39,257.07,428.74,21.99,Type_13,Area_3,Type_5
7806,2541,283,8,30,0,1639,199,241,181,1654,36.42,280.33,663.52,41.15,Type_17,Area_3,Type_5
6938,2696,137,11,0,0,1146,237,236,128,551,75.98,426.13,764.44,37.17,Type_2,Area_3,Type_5
2542,2799,72,8,0,0,664,229,226,130,175,75.97,284.43,801.87,45.98,Type_30,Area_1,Type_5
8339,2967,124,21,376,222,1973,250,220,87,722,57.76,223.61,669.32,37.85,Type_13,Area_3,Type_5
1520,2681,78,23,67,31,90,242,191,66,1892,85.62,396.8,1058.23,28.82,Type_30,Area_1,Type_5
2900,2844,294,22,30,3,2173,154,229,213,942,32.25,168.62,948.27,41.72,Type_19,Area_3,Type_5
1441,2710,66,32,90,53,95,232,160,0,1345,88.19,150.08,303.04,31.69,Type_30,Area_1,Type_5
2372,2824,242,16,60,17,1842,188,251,199,1315,80.74,152.39,839.02,27.51,Type_23,Area_3,Type_5
5840,2908,108,21,95,10,2359,250,211,79,531,67.8,250.13,364.9,31.42,Type_13,Area_3,Type_5
14206,2795,175,9,430,38,1914,225,245,153,2016,68.56,258.96,641.32,22.2,Type_17,Area_3,Type_5
934,2944,0,10,218,9,4998,205,221,153,1878,61.54,377.26,503.82,38.47,Type_29,Area_1,Type_5
7299,2849,304,14,569,94,2021,182,233,191,895,51.85,320.25,417.25,16.79,Type_11,Area_3,Type_5
2838,2784,176,23,242,78,570,225,245,140,604,32.69,431.45,235.82,37.02,Type_30,Area_1,Type_5
615,2744,122,19,30,1,2742,248,222,94,2232,82.41,301.88,948.79,25.58,Type_29,Area_1,Type_5
8040,2833,75,23,218,111,1883,241,189,66,716,88.38,203.13,133.41,64.28,Type_13,Area_3,Type_5
1591,2733,93,28,150,85,162,250,185,44,2418,71.55,372.42,276.56,13.14,Type_30,Area_1,Type_5
11818,2814,56,21,256,161,268,229,191,85,1416,43.3,394.19,213.73,52.72,Type_29,Area_1,Type_5
14237,2774,257,18,242,22,1702,174,248,211,2223,86.34,219.71,185.26,6.23,Type_17,Area_3,Type_5
4325,2889,155,10,300,-1,1848,231,241,141,1308,78.58,220.55,618.08,15.41,Type_32,Area_3,Type_5
2663,2706,286,10,0,0,1760,193,240,186,731,42.94,278.72,622.03,28.09,Type_31,Area_3,Type_5
4423,2833,2,18,85,7,1449,193,204,147,1048,65.96,181.41,497.52,62.9,Type_31,Area_3,Type_5
11643,2910,351,10,42,3,4943,202,223,159,1739,56.1,411.24,129.49,34.97,Type_23,Area_1,Type_5
8401,2889,212,13,531,47,2512,209,252,177,1902,59.94,291.95,353.15,64.39,Type_26,Area_3,Type_5
1700,2920,94,28,360,-47,446,250,186,44,2028,62.97,395.23,915.77,32.59,Type_30,Area_1,Type_5
13563,2888,23,7,319,56,800,216,225,145,1477,66.06,274.68,732.7,48.84,Type_11,Area_3,Type_5
6317,2941,143,7,459,103,808,231,239,140,2290,73.41,313.36,1102.97,18.66,Type_33,Area_3,Type_5
11951,2889,114,18,362,118,604,248,218,91,1273,89.6,391.07,1189.98,19.6,Type_30,Area_1,Type_5
6386,2906,170,18,300,68,854,230,245,140,2160,67.71,228.69,204.41,44.95,Type_33,Area_3,Type_5
11911,2917,87,26,424,-79,484,247,186,51,1939,85.59,406.12,687.86,58.16,Type_30,Area_1,Type_5
4512,2851,326,15,30,13,1590,181,221,180,1237,58.3,180.05,818.69,38.22,Type_23,Area_3,Type_5
4212,2900,230,7,67,13,1664,209,247,175,1504,65.14,407.86,173.2,41.65,Type_32,Area_3,Type_5
6777,2729,210,16,127,33,930,206,253,179,1928,74.21,171.81,764.4,47.65,Type_4,Area_3,Type_5
2349,2743,86,18,124,29,360,243,207,87,437,65.62,445.66,1105.61,64.0,Type_30,Area_1,Type_5
2119,2748,107,24,228,116,240,252,203,64,679,35.01,382.84,502.87,46.3,Type_30,Area_1,Type_5
13941,2780,358,5,424,68,2949,211,230,156,1319,39.04,287.0,779.39,39.7,Type_32,Area_3,Type_5
7407,2734,4,16,180,21,2542,198,208,146,376,70.18,347.86,378.07,46.85,Type_31,Area_3,Type_5
929,2927,68,11,0,0,4735,232,218,118,1989,68.01,320.09,653.61,29.55,Type_23,Area_1,Type_5
14162,2831,236,7,752,66,2162,208,246,176,1741,35.55,230.13,497.2,42.19,Type_17,Area_3,Type_5
972,2957,270,5,60,15,4756,206,242,174,2241,86.21,328.6,326.22,33.77,Type_29,Area_1,Type_5
13675,2605,51,6,459,-34,743,223,226,138,741,88.34,343.51,305.33,20.21,Type_17,Area_3,Type_5
3541,2851,179,28,60,21,510,219,243,138,1231,42.63,207.48,1180.11,14.17,Type_13,Area_3,Type_5
8859,2738,288,12,323,40,1358,186,239,192,1994,64.46,331.54,942.57,31.84,Type_11,Area_3,Type_5
10650,2563,187,15,190,16,2148,220,250,158,1953,70.76,254.52,573.89,42.05,Type_2,Area_3,Type_5
1992,2746,64,22,212,89,216,234,189,76,875,39.53,339.21,499.5,18.81,Type_30,Area_1,Type_5
11963,2706,78,30,95,54,120,242,171,36,1226,48.59,234.22,547.39,13.05,Type_30,Area_1,Type_5
8436,2925,142,27,319,180,2021,247,223,87,742,44.8,347.06,351.86,30.46,Type_13,Area_3,Type_5
946,2976,348,13,300,41,5076,194,217,161,1889,30.66,356.55,533.45,37.96,Type_29,Area_1,Type_5
2442,2894,234,9,30,3,2103,206,248,180,1443,62.5,335.12,1007.82,16.25,Type_23,Area_3,Type_5
7702,2901,94,21,360,229,1234,248,203,74,811,75.05,356.93,733.3,60.66,Type_32,Area_3,Type_5
54,2510,79,14,192,19,891,237,215,106,5325,83.69,241.55,1107.14,54.05,Type_18,Area_1,Type_5
12088,2893,240,10,124,7,1867,201,249,186,1560,63.97,183.31,312.79,52.29,Type_23,Area_3,Type_5
7657,2743,9,6,418,105,2631,214,228,152,1445,72.98,299.85,769.46,10.51,Type_32,Area_3,Type_5
696,2702,27,22,120,21,1149,205,188,111,2101,66.64,353.9,629.7,49.45,Type_29,Area_1,Type_5
14160,2847,129,23,659,69,2185,250,219,84,1749,30.92,335.0,1114.86,32.71,Type_13,Area_3,Type_5
1284,2865,85,15,400,193,430,240,213,99,1863,30.59,286.15,235.8,6.48,Type_29,Area_1,Type_5
1843,2840,92,19,277,83,443,246,207,82,1320,56.36,371.98,865.59,5.86,Type_30,Area_1,Type_5
12540,2828,95,14,382,78,1722,241,219,104,765,35.35,324.4,348.53,43.0,Type_31,Area_3,Type_5
8434,2955,146,27,391,204,1931,245,225,91,830,81.75,199.45,660.59,25.85,Type_13,Area_3,Type_5
14068,2830,90,32,180,105,2055,249,173,28,457,49.47,350.54,134.41,56.05,Type_13,Area_3,Type_5
11981,2723,82,24,150,71,150,245,190,62,1075,38.51,168.09,150.8,11.86,Type_30,Area_1,Type_5
2191,2914,227,10,240,28,1852,206,250,180,1710,45.62,325.21,797.2,24.5,Type_23,Area_3,Type_5
7606,2881,319,10,424,209,1120,194,231,177,674,70.22,397.95,173.11,16.0,Type_32,Area_3,Type_5
13822,2901,335,16,671,135,2279,181,216,173,752,44.83,236.89,135.5,56.51,Type_11,Area_3,Type_5
8849,2733,289,15,268,32,1410,177,237,200,2051,56.34,352.72,795.82,60.1,Type_11,Area_3,Type_5
6690,2886,255,11,366,54,882,194,247,192,1693,34.36,216.0,107.03,41.15,Type_4,Area_3,Type_5
1592,2699,94,31,90,51,108,250,177,32,2407,89.48,248.51,393.72,26.61,Type_30,Area_1,Type_5
11548,2787,119,19,30,3,2819,248,220,92,2250,86.7,343.58,783.37,5.21,Type_29,Area_1,Type_5
11957,2849,120,19,256,78,558,249,220,91,1203,70.71,337.45,807.65,19.35,Type_30,Area_1,Type_5
1215,2719,54,6,134,46,150,224,226,137,1965,71.62,344.06,417.84,44.43,Type_29,Area_1,Type_5
3537,2888,173,10,42,4,212,226,245,150,981,45.39,401.75,777.3,48.43,Type_32,Area_3,Type_5
1677,2754,74,30,153,111,162,239,168,37,2100,34.86,193.03,248.43,20.42,Type_30,Area_1,Type_5
11771,2790,57,25,210,107,228,228,180,71,1608,30.5,288.89,618.53,59.8,Type_29,Area_1,Type_5
1515,2755,87,31,210,109,218,247,173,31,1907,41.75,268.69,101.56,50.68,Type_30,Area_1,Type_5
2076,2695,94,27,120,64,120,250,188,48,828,82.23,271.5,420.99,10.37,Type_30,Area_1,Type_5
8169,2850,131,13,285,125,1909,241,232,118,600,56.17,434.56,384.02,23.34,Type_32,Area_3,Type_5
14668,2795,65,13,60,21,1855,232,212,110,1783,63.18,402.32,494.82,21.78,Type_33,Area_3,Type_5
1462,2830,79,46,108,0,309,229,116,0,1579,69.07,312.88,188.32,34.45,Type_30,Area_1,Type_5
7016,2713,344,8,30,0,1489,205,228,162,1329,81.94,242.31,1110.31,10.19,Type_10,Area_3,Type_5
412,2703,130,20,127,49,1500,248,225,97,780,87.0,346.75,726.01,40.91,Type_30,Area_1,Type_5
8382,2886,215,11,1036,217,2430,209,251,176,1489,40.24,429.05,106.26,43.53,Type_34,Area_3,Type_5
11365,2504,79,13,127,33,870,237,216,107,5176,44.65,328.53,634.42,20.96,Type_18,Area_1,Type_5
2882,2947,253,9,0,0,1734,201,246,184,1434,81.3,270.73,1124.38,15.98,Type_19,Area_3,Type_5
2920,2832,315,21,0,0,2214,159,217,196,875,48.18,348.67,1100.56,49.22,Type_33,Area_3,Type_5
13248,2892,106,16,192,31,2356,246,219,97,592,40.19,293.3,362.43,8.14,Type_13,Area_3,Type_5
1475,2741,63,31,108,-12,124,229,160,40,1504,49.62,345.63,370.76,26.41,Type_30,Area_1,Type_5
13553,2863,206,26,433,160,631,193,253,181,1867,78.68,378.99,728.01,63.41,Type_4,Area_3,Type_5
2797,2759,320,8,67,6,2079,199,233,173,721,34.38,261.07,424.74,30.01,Type_31,Area_3,Type_5
7031,2722,338,14,60,9,1530,188,219,169,1288,70.0,339.02,138.59,31.5,Type_10,Area_3,Type_5
3187,2790,95,32,134,51,916,251,175,27,1343,51.41,301.22,784.25,62.69,Type_13,Area_3,Type_5
13457,2696,110,6,60,1,60,230,234,138,828,31.15,231.95,222.49,17.62,Type_11,Area_3,Type_5
12065,2791,134,13,384,-6,420,240,233,120,469,85.83,172.12,504.61,16.58,Type_30,Area_1,Type_5
888,2908,198,2,30,1,4954,218,240,158,1689,44.29,168.34,132.53,52.53,Type_23,Area_1,Type_5
3594,2829,167,29,60,6,552,229,235,115,1294,64.76,393.33,385.7,27.68,Type_13,Area_3,Type_5
12500,2838,149,30,90,30,646,242,222,85,1338,80.4,234.9,570.63,26.94,Type_13,Area_3,Type_5
4864,2782,127,10,60,4,2239,237,234,126,1392,50.09,248.15,461.04,30.43,Type_13,Area_3,Type_5
7749,2756,4,16,339,65,2864,197,207,145,1289,48.16,397.89,584.29,44.46,Type_32,Area_3,Type_5
1361,2821,58,21,212,-19,295,230,192,86,1455,84.74,261.73,426.57,25.66,Type_29,Area_1,Type_5
1786,2714,70,24,134,70,150,237,186,67,1719,83.71,439.93,921.37,42.67,Type_30,Area_1,Type_5
7089,2757,315,15,175,41,1650,177,226,188,1168,48.59,323.41,211.43,57.9,Type_10,Area_3,Type_5
13584,2759,54,6,0,0,671,224,226,137,2509,76.0,166.72,179.65,22.71,Type_17,Area_3,Type_5
8001,2573,29,10,182,5,1653,217,219,137,1826,73.22,381.0,478.58,47.48,Type_11,Area_3,Type_5
3280,2814,228,20,150,52,997,187,254,198,1691,77.49,152.87,1081.24,52.46,Type_13,Area_3,Type_5
1388,2847,64,23,350,151,362,234,187,73,1476,37.85,255.23,403.9,43.71,Type_30,Area_1,Type_5
5501,2872,130,14,150,30,2241,243,231,114,752,61.12,299.58,697.87,41.53,Type_13,Area_3,Type_5
12632,2807,98,14,201,53,1921,242,219,103,830,31.73,190.68,842.3,11.3,Type_31,Area_3,Type_5
4025,2832,107,17,258,73,1889,247,217,92,960,70.39,187.78,156.67,47.47,Type_13,Area_3,Type_5
1416,2809,67,18,242,150,256,235,201,91,1410,86.2,348.47,587.63,24.16,Type_30,Area_1,Type_5
1263,2703,60,16,90,35,120,231,205,102,1627,48.62,307.95,491.85,56.61,Type_29,Area_1,Type_5
1811,2556,334,21,85,28,819,168,208,176,1155,69.62,336.53,845.51,42.47,Type_10,Area_3,Type_5
11829,2867,80,35,201,66,295,241,156,14,1530,39.88,163.47,701.23,53.66,Type_30,Area_1,Type_5
8672,2801,138,22,108,52,1812,247,227,96,1158,38.16,278.85,562.28,32.97,Type_13,Area_3,Type_5
11632,2909,258,16,108,12,5021,179,248,206,1524,84.65,312.51,715.48,42.45,Type_29,Area_1,Type_5
13544,2911,153,8,443,79,684,231,241,142,1492,83.35,389.59,554.42,32.43,Type_11,Area_3,Type_5
6789,2735,227,18,124,40,981,191,254,195,1879,81.03,252.74,1186.33,17.78,Type_4,Area_3,Type_5
5168,2807,148,11,67,10,2321,234,239,135,1199,37.82,226.84,1133.43,60.65,Type_13,Area_3,Type_5
2710,2792,134,22,182,-30,720,249,223,91,360,47.6,345.99,135.96,26.46,Type_30,Area_1,Type_5
2754,2809,141,22,247,-13,690,246,228,99,446,50.71,233.81,316.35,55.99,Type_30,Area_1,Type_5
8509,2855,168,8,360,24,2324,227,243,150,2082,84.96,286.09,684.15,19.6,Type_26,Area_3,Type_5
7005,2742,150,25,42,17,1387,243,230,102,1448,51.04,380.39,474.72,55.79,Type_4,Area_3,Type_5
14146,2837,133,19,757,59,2233,247,227,100,1682,68.18,158.89,251.86,17.8,Type_13,Area_3,Type_5
2465,2607,284,20,0,0,1340,161,236,214,964,67.24,246.31,257.46,46.82,Type_33,Area_3,Type_5
13612,2732,52,8,0,0,760,225,223,132,2114,83.32,154.32,115.21,24.35,Type_17,Area_3,Type_5
6675,2889,354,7,283,57,810,208,227,157,1492,37.9,421.12,894.87,9.76,Type_11,Area_3,Type_5
2371,2690,261,12,67,-4,1425,191,246,194,1090,69.14,428.9,455.97,41.54,Type_23,Area_3,Type_5
6987,2702,3,19,67,8,1531,191,201,144,1310,55.77,168.91,522.94,6.05,Type_10,Area_3,Type_5
877,2921,258,20,108,8,5066,168,247,215,1539,72.96,321.8,434.97,29.94,Type_29,Area_1,Type_5
14104,2915,169,12,582,71,2619,229,245,145,1849,48.21,177.37,810.8,60.68,Type_26,Area_3,Type_5
3536,2879,198,6,361,127,2154,218,245,163,702,37.78,337.12,152.86,41.02,Type_31,Area_3,Type_5
1542,2727,68,26,124,18,190,236,179,59,2052,36.41,193.69,401.68,63.22,Type_30,Area_1,Type_5
1285,2809,62,24,256,141,285,232,183,70,1718,49.59,413.8,815.32,56.14,Type_29,Area_1,Type_5
2005,2764,61,24,255,107,258,231,183,72,834,46.32,295.31,276.56,48.88,Type_30,Area_1,Type_5
12053,2697,93,29,124,65,153,250,181,39,708,69.02,211.04,894.78,44.92,Type_30,Area_1,Type_5
14697,2807,54,16,90,20,2058,228,204,105,2053,37.91,205.31,599.2,55.12,Type_33,Area_3,Type_5
8832,2735,294,16,212,41,1477,175,235,200,2097,54.64,386.5,182.58,18.17,Type_11,Area_3,Type_5
1432,2760,75,49,170,95,175,219,99,0,1379,60.94,264.91,1047.07,50.6,Type_30,Area_1,Type_5
7541,2820,63,21,256,148,1271,233,191,80,816,41.51,445.29,183.34,63.46,Type_13,Area_3,Type_5
12167,2805,249,18,90,33,1914,180,250,206,1140,81.65,174.82,614.42,14.21,Type_33,Area_3,Type_5
2279,2739,98,18,175,35,309,247,211,86,497,68.05,198.32,790.59,43.03,Type_30,Area_1,Type_5
11943,2569,350,11,150,41,816,200,221,160,1276,44.38,260.78,771.46,18.26,Type_11,Area_3,Type_5
14230,2789,105,9,0,0,1850,236,229,123,2376,35.86,344.28,501.08,53.44,Type_17,Area_3,Type_5
